GENE,RNA_ESC_1,RNA_ESC_2,RNA_MES_1,RNA_MES_2,RNA_CP_1,RNA_CP_2,RNA_CM_1,RNA_CM_2
Abi1,13.2749416921082,13.2261633873701,14.746745175559,13.0231034709265,10.8676409498698,11.5469585977831,13.116535249989,12.6405063022695
Abi2,13.2669055850263,12.486907070585,16.4306175779778,16.2273496813991,14.9466603416206,17.1005229538006,12.8525525994392,16.2928193887136
Abi3,0.398596115869092,0.520289036054098,0.402383134900672,0.307683046627486,3.7607263933998,4.69496393991411,3.59630675545901,1.82724416567568
Abitram,3.9042144946238,3.67288796417457,8.06236423389165,6.92008704596901,4.53477953254511,4.07544006985038,2.12273281972022,2.98698312076054
Abl1,14.9120457728604,16.5471557125499,33.3817037572988,28.5778688357968,32.5990072280402,39.2054076767094,38.4456516622194,34.9267206833616
Abl2,12.5519867293831,13.5397422383727,12.4387667908428,10.0801285761971,10.0660913973174,10.8403569322151,10.9678293106798,10.3331516535217
Ablim1,0.873703798998674,0.973192065391639,8.17639946388854,7.56973313179888,10.0995491552934,14.3804772153663,20.5987635020988,14.9814240340234
Ablim2,0.287916187568298,0.400542977034748,0.180404471450576,0.121225826304127,0.0138595358857593,0.0414696124451247,1.08768916095045,0.106695696258887
Ablim3,0.15519928240443,0.171222741104353,0.0991525963942154,0.0499704441834525,0.171390994518876,0.227922274449969,0.630654406919599,0.733016428521251
Abr,12.3588096982145,12.6361305969641,6.58176190717953,5.68881710394944,10.4141392744122,9.83026157806931,12.0383006591059,10.7702484056215
Abra,0.165458165330275,0.126660960745591,0.0,0.0,0.443748988078951,0.0590114311033348,9.51633385205882,20.6992745711359
Abracl,22.0045960296998,21.6344675706168,33.976345906706,37.3480346255437,45.8611728184585,43.6189482919593,26.1466179924954,19.9175246120045
Abraxas1,5.36643265960363,4.95650340627134,3.66537272156695,3.83134733386404,4.50546391545802,3.47425963342951,3.97550916844959,4.63889793889623
Abraxas2,8.5742029725102,8.46066779222867,12.5387962404907,12.9337749828796,12.8918865484974,12.911966116292,15.7454881262325,13.4453899212706
Abt1,35.4888137959559,35.4222754548152,9.25021295789524,10.2829888777709,7.76738653627699,7.21033342811029,7.72770134280073,6.15371897771417
Abtb1,19.0518288060998,19.5873091050881,21.3234646694176,21.9780246827872,24.426997045131,29.7001393837174,62.6484288517461,33.6299411540707
Abtb2,1.57162958119647,1.64028445149846,4.39135276551243,3.01336140269545,9.94940140099088,12.1817304994683,24.2127388236394,27.1160627902456
Acaa1a,22.0323157159198,23.4221189236766,27.1451946934973,24.4757822249015,19.9548383594126,23.2738331747462,48.2524946498234,49.431147709786
Acaa1b,5.01574893004374,4.07842222374404,5.6914422047685,5.25863325647037,3.77903621954897,4.39212641287439,6.92219020486044,8.20143343880632
Acaa2,16.0761989860587,15.6595590005001,27.0646596608996,27.7357619077307,39.3375391839318,37.917362304953,204.210285264148,140.032734941436
Acaca,19.2609017003352,20.3730200710154,36.9036451409387,29.4042757766962,20.2743174180973,18.246828436942,8.42137819729385,17.2729986614288
Acacb,3.47027295444979,3.40617222887074,1.11284328481613,0.940339519478121,3.32351343857282,4.31965762114753,20.8371751167064,17.1674192631198
Acad10,3.02498546427749,3.11251558909236,4.32534376193951,3.54129815189898,3.45489408227611,3.43147968011242,4.50655672546127,4.82686628441597
Acad11,9.62264003242903,9.34639845475396,6.26924009430821,6.09706056280139,4.46747208192192,4.70503427695999,10.332511542692,9.86070306192185
Acad12,3.4721433315949,2.98351892946146,3.38060255550307,3.21550866241031,2.8970923408661,2.88949782983959,8.57435242222596,8.71088123154005
Acad8,8.41979695498884,8.35743426201735,11.5492089158079,11.1435486351562,8.09914208712348,7.47887471034904,9.57466445892981,11.100032286544
Acad9,16.9387631527022,17.3594416693243,15.6230050630305,17.0800032501417,14.4293093680338,11.9598650421567,11.9297923636858,13.0791397144169
Acadl,9.15062767450224,8.50660344091609,15.7898982767084,15.2717937426185,7.86702261452987,7.79302293336504,63.0461374224462,52.0943988718422
Acadm,42.0319450530801,41.8050275009839,18.4542240189759,22.4980171461005,15.7995012325233,15.6068064143848,53.6088646439968,70.4266163860247
Acads,23.8753225361654,23.5409555515794,26.6381271072936,23.7108154320722,26.0907319467887,27.2456092973247,50.2665603319839,50.7146706173687
Acadsb,6.829406500011,6.36599955962406,6.95794756709861,7.69416481458628,6.35223760521715,6.30452889654343,10.1374387708018,10.6673069632739
Acadvl,9.30802647528997,9.63902646836728,7.93341992906628,8.90814521215714,15.5328911481052,13.5200097286836,60.3219643168856,56.8748474274029
Acan,0.813988580010054,0.881036330757029,0.014636750736164,0.0295062343211119,0.0134935838639246,0.0134582114424121,0.0116370267779543,0.0461682070503263
Acap1,5.62133022041566,5.30516525269547,0.820106225373428,0.82662630833368,2.5621825805373,2.66019822395601,0.706365649994468,0.377246521005602
Acap2,8.46048892135389,9.10854803649142,12.2523129074355,10.3748200617328,10.2196264462732,12.6029258343459,15.0307676846248,12.4497355649776
Acap3,6.39403936524343,7.29775102262433,9.86071651357574,9.60868946818702,7.99051420738665,9.31993314702583,6.85983837283172,6.31786270428083
Acat1,4.48214964610716,4.41655467140574,5.69943704473538,6.01509036658079,6.89240102341772,5.94953493317126,39.7294338794223,39.8414038304126
Acat2,39.4213301381759,38.8624015122321,103.278605304285,104.209510057948,84.0640135035207,68.9431174942248,18.7957265398508,49.0757088227255
Acat3,10.0198292762016,11.2933419100946,31.0113564833908,29.5118139781796,23.9029519376038,19.4012454072899,4.74148931847308,13.3021827722544
Acbd3,11.5429423547801,11.0913182696107,12.5268279066935,12.0845838695314,14.2215648515196,12.3419747452836,34.6446289644658,28.1189353799851
Acbd4,5.07562164120026,4.99889811983069,3.02318702235643,2.96486488046849,4.59489679544333,4.38250837685773,12.7325889463505,13.4877659258957
Acbd5,5.52851998695218,5.9395649823657,4.47389315474118,5.04347713196704,5.9560615957115,5.75100340730509,7.52350743024514,10.3633895734657
Acbd6,19.6016684274767,22.237216572259,24.8935178785789,24.2990676815327,22.0366691950905,20.6135862603343,39.3519662994356,31.3853527938988
Acbd7,0.7784707271347,1.04288136838192,0.634113287033286,0.532628893375959,0.0,0.0,0.0840258587724068,0.166680171808795
Accsl,9.70292635745003,9.82159823877511,0.0210427123534802,0.0212100080354401,0.0193992238430743,0.0386967404555549,0.0669204829821178,0.0165935786970051
Acd,14.3271692001796,15.4586827282969,19.7139226357317,16.9845991238117,18.1742159286019,23.6038854630906,19.5201167023605,13.9366647147287
Ace,0.314148096561995,0.157818649467564,0.0639733374623436,0.0859759254629117,0.0688063362746342,0.0980370937243786,11.8509259950304,5.37263029751213
Acer1,0.771580187557345,0.52831021975873,0.395722543266621,0.422331514467722,0.257516909673153,0.492280209323538,0.333128456145853,0.532326649982184
Acer2,6.42801552180678,5.21463039632941,1.07871754777027,1.01399296936161,8.40268751954732,13.4736948766697,28.4370343927105,7.83736241934815
Acer3,1.41789549605426,1.39117524183098,2.94163598090503,2.8830406439101,2.34946878918055,2.50534721438735,1.90765492602567,2.4800219281836
Ache,0.0941414645156113,0.151340379408046,0.102245511923691,0.180352188579834,2.94562129669647,1.48070138360235,8.41360192563308,13.0414801244926
Acin1,66.4905219498549,64.7529024638561,82.0822308260343,69.8573520204409,48.3629904266789,52.3425257924938,26.2028449114253,24.098883208714
Ackr1,0.0,0.0,1.02536885144199,0.590583332551581,2.92588207280842,2.91821209165153,0.42702260697376,0.346530668073984
Ackr2,0.055309673176237,0.0740958209939347,0.0187721673618198,0.0378428231017447,0.0,0.0172606476766394,2.16411221589291,1.83558476059021
Ackr3,1.49064220088039,1.87664680908054,11.7033413906963,10.9362331858975,6.96807739739786,2.44364325891425,3.50868651756189,2.53793741551037
Ackr4,0.631930718280989,0.5820158229424,0.160858515202849,0.162137387172767,0.148295062493146,0.221859477106848,0.2344676049671,0.105706367849342
Acly,131.642881711448,135.458676007282,175.794193820439,155.770189350317,130.120006904796,128.616287197633,60.2667737566333,106.416460583067
Acmsd,5.0636089850099,5.6690542122333,4.37014099899984,4.28115216903273,4.57203400877153,4.67292125749972,4.48952753883832,3.93015633071953
Acnat1,0.932298886864665,0.862112509955975,0.627246238758493,0.67739253079906,0.650538829512573,0.669431379186305,0.79256958507293,0.688942508872921
Aco1,19.2185298717529,18.3310727952689,36.0275401236724,34.3478425589177,23.3051064215105,24.255146484396,16.9344497891057,15.1135190747303
Aco2,115.811442012802,114.349794491127,103.76885184845,102.081944981686,92.1615775282773,80.0872102239487,369.927182423435,351.992031464179
Acot1,8.01954760623359,7.12646757925426,7.2582500762261,5.2674877979055,6.65790576303069,6.97414364417583,23.8907412830557,15.8257901895029
Acot10,4.90456817580278,3.41226441222686,1.80256775315307,2.15061477702746,1.22090157500863,1.38682622178501,0.467964444431882,0.66720869034067
Acot11,0.526370745295113,0.637537069209932,1.02785416375505,0.730151588945783,0.902453505303684,0.648063209443687,4.77089690334222,5.68915844384944
Acot13,17.1206820120717,15.0465281976094,17.7208165308561,21.6832756637178,13.6773011719261,12.7320173392746,77.39136804295,66.1654679097842
Acot2,3.1075078070427,3.07147067252974,3.60138650278989,3.13737319496749,5.50189524849457,4.87249708153768,15.2573068674501,17.9118622755536
Acot4,0.376177144918639,0.239974852509389,0.170233280282413,0.122561917400489,0.336294932040908,0.134165344005259,0.754064319693019,0.613669793842272
Acot5,0.109600483951859,0.07341335948478,0.223191189843953,0.112482812351107,0.41151879841848,0.136813344215889,0.384473584054006,0.850671995267583
Acot6,0.182867986396077,0.153112385314031,0.527557660589804,0.437913327265195,0.600790342367265,0.342408808794981,1.13494861931335,2.32478587601043
Acot7,43.5200123916708,43.5410960686851,9.81828455152832,9.69259453517813,5.32438350013695,5.12456111582908,4.98211546178885,5.32857270396911
Acot8,18.4421334261456,18.1790308547407,13.1310172002936,12.4452387183617,10.3438376194038,10.4969267737217,16.7505622275496,14.1797306472261
Acot9,26.1394126587506,25.0303051962693,9.21537104291237,10.7055464867499,7.97725022495933,6.74996223120383,5.56334746700842,5.66574451410834
Acox1,6.04715985859114,6.07246743323179,6.0585328200678,5.53033722881404,12.0743889517505,13.0316934035448,25.1992599527708,32.4337018400418
Acox3,1.5354898663875,1.72832515639957,1.83744628354999,1.99285398190534,3.1005983709549,3.90263834412866,5.74096859480344,6.20251699769671
Acoxl,0.524059636652021,0.62405204567279,0.0,0.0,0.0364388077359949,0.127201501438052,0.0785631500231347,0.0467531764685627
Acp1,28.7955621077616,28.2868215428037,31.0707635908191,34.2903207400804,29.1619178728178,25.2117133166046,23.2654585584841,19.6287765816992
Acp2,3.66983782499455,3.20159873343038,7.49758669973682,8.35333351928158,9.06290629771538,9.55311745878841,10.4824651560096,13.0224929202838
Acp4,0.423651322943806,0.21828698438354,0.176969540199691,0.17837649950306,0.815738880537414,0.36612021691576,0.211050865930693,0.244216448913903
Acp6,65.9350519628382,64.658941787677,16.3571857583434,17.6880717068445,11.9924764489759,10.1550405951589,32.4353691569374,23.9439009334841
Acr,0.0531565844310229,0.142422854392936,0.180414065391836,0.254587773540902,0.798351721245806,1.16121089857775,0.0860634992531672,0.0569073975224666
Acrbp,2.74560915229448,3.16011452712572,2.41496873938242,3.14854396441786,2.75874254835787,2.84805494644405,5.57227195744868,2.58745043865208
Acsbg3,6.24800663845278,5.53140688373913,0.190376323548153,0.511706321806757,0.292512426859376,0.408443878354956,0.353172661170217,0.316929282909914
Acsf2,2.64626779434107,2.67244722112728,8.84328728739806,6.90803534439122,11.9571531392323,18.2444539764728,25.0182956106386,17.1868221144746
Acsf3,8.6953645601233,8.62409626205615,8.23300834699168,7.04731025052814,11.1397696238551,10.7611786337552,12.1246453113033,12.5650488387627
Acsl1,7.79440724864577,7.66096117838731,4.72447707991206,4.03798547800049,7.7685526079814,4.66161470421401,20.6701970247186,16.7541468078953
Acsl3,12.6104374547952,12.8538428910567,33.4097434761854,30.5300184827943,26.7226764036304,35.497347836227,21.6916477085597,28.9194317839444
Acsl4,8.04567189010238,8.28458638549457,10.440951494594,10.6642795629039,9.86242211209743,8.46791683518043,7.84989305997445,11.3916269125932
Acsl5,10.7457865795263,10.3938965196287,2.60189031215525,2.93005053563277,4.40033006919919,3.69582731185545,5.56394650360606,5.56098691267187
Acsl6,0.677426543619168,0.798615075202031,0.827709682570286,0.871369780347331,0.220440562154336,0.253687723497258,0.292477777769926,0.0870272204792178
Acsm4,1.17999963678778,0.829267488467186,0.0,0.0,0.0,0.0,0.0208796258445135,0.0
Acss1,3.20994628290837,3.19799542597027,0.550629349828338,0.491577640325001,0.710673346925625,0.737741405371157,4.54041232690464,3.78381149622984
Acss2,3.44005472396728,3.38743182204393,2.77419899930758,2.55485140560745,5.85103325107531,5.54207532023137,17.7720771536979,25.1499963438921
Acta1,23.5149198732105,24.7895091912706,1.29567387102282,0.979481141287807,16.1254597266974,25.9448959317618,255.673144971565,261.817044220506
Acta2,76.4629566033662,75.4479256838761,4.46266676634591,3.25727832966969,277.389056726596,260.410264052354,1110.30028499482,1313.28665046843
Actb,1710.07009265158,1757.42864770125,1504.18772432041,1250.54328892626,1559.9434518341,1515.83342321296,770.747539602573,599.787312617315
Actc1,4.53876712842449,3.63292978396238,7.6732488571437,5.70303534771708,367.845343485568,401.516689374478,5213.04260254987,4613.14451012518
Actg2,0.886805436690328,0.891009290781057,0.0,0.0866787704809545,1.82340902315717,0.869779131288848,12.1358260284026,3.52626796936933
Actl6a,130.655577430595,126.776557366444,100.793095992505,106.804401204484,63.0856158320417,58.5108079722276,20.2052531651932,22.9841290747767
Actn1,94.2173528896547,97.1426206192648,86.0073992771036,69.0772757805077,85.0758542371972,98.6839388747442,66.869973180203,84.7129271107222
Actn2,3.21014822298676,4.11350995504532,1.66745160598342,1.66160937280054,13.7301647354369,8.01440099495224,799.346667412262,867.831709547641
Actn3,35.7479042980355,37.2411961318497,7.03099921914606,6.49467784326771,4.04439211654324,4.98821358232231,3.11422476226101,1.93050510732822
Actn4,247.392905369873,254.771561069395,94.46595325893,83.4105324581881,103.331029597414,93.0915965617193,170.32371741923,123.936407605595
Actr10,11.3002160250589,11.586201922169,11.3617877691598,11.8631462476641,14.3374882367005,12.748376973591,14.667851477127,15.3132485374721
Actr1a,42.1481439121671,40.7952884499636,60.4702794455351,63.4802964177297,62.9718071090279,62.712171254841,57.1203141906981,57.5786315583582
Actr1b,50.3507894931078,47.7352962211773,59.7268363975927,53.0674809520626,55.9654998844198,50.5372816318318,65.1257043041416,75.5423509047676
Actr2,73.4721897875109,69.0611668377996,51.4769517336074,51.7005690819442,46.7914597557516,47.5437512302025,29.6275542964661,38.5355146397901
Actr3,87.9829260064818,89.9086409130791,79.99445340292,71.5192974593482,88.9136367663292,86.1625131901219,77.3022601023191,86.3324077433428
Actr3b,7.21061272848844,7.02045636397499,1.12334638596956,1.21315426755215,1.1835545384978,0.885338954055519,11.7381819359826,19.2985125602413
Actr5,8.56792676816763,8.05107048821727,11.8459404756891,12.8751887187586,13.9250436205832,13.6916947084879,8.01868986282405,6.6402098735523
Actr6,6.2679752384844,6.99255512156028,5.33692619658324,5.7379800658184,4.94743278364325,3.51682754769948,3.34737519189289,6.24264004772609
Actr8,21.5015376578824,22.3334446364731,20.3134499233742,21.2273080419942,17.6209982425112,15.8099720260794,34.5472655080044,25.604384808054
Acvr1,3.16730069881858,3.62531939553628,7.54549236216813,5.71241384247736,5.42216785095678,5.0443941075404,8.47468848623973,9.47082855594509
Acvr1b,6.88001950245729,7.58588078972574,15.7978699432715,14.7869995177783,19.749420935355,19.6034021786973,26.6585508130417,28.7850009147453
Acvr2a,2.56589761760205,2.60261408206913,6.22049024091284,5.76834935133882,3.93626676748111,4.12727881213151,4.96937300305461,5.52529659479532
Acvr2b,10.5311411947218,10.9851604854406,45.5525420241923,37.8143043869415,25.6816641215658,29.0458346999198,19.7963773091963,19.6975144719776
Acvrl1,0.417801211263159,0.368229627827566,0.522429219451702,0.210633073462826,10.6921014098064,16.5245093045548,15.7836852717809,10.8053897545477
Acy1,25.0868382976392,28.5916096317073,16.9312486753914,17.5782268670038,10.7784153702876,8.23340056270173,7.95863182397568,8.84955289778057
Acy3,2.23810334051226,2.25957629816083,1.32106934798601,1.06525778675192,3.73486427640448,4.61585208055477,6.86211179974656,7.67423291036326
Acyp1,3.3534901323452,3.62299696158655,5.33597638287822,6.66131979637725,9.38714165281288,6.48175428181253,10.8200571214027,14.3604709062279
Acyp2,3.16551025184356,2.57767324807961,1.93809339218693,2.29324124137577,3.5734468933706,2.63431953393337,0.736948105626847,2.6579401465784
Ada,6.33032842167956,5.95923467367064,4.4131779087298,4.08036242613249,1.16242790476582,0.762750451907834,0.659533956033416,0.654151202447955
Adad2,4.03320843084823,3.86748462606874,0.230547474388589,0.145237746155014,0.132838212197606,0.0529959947013639,0.0,0.0227252527822898
Adal,5.2842946937992,5.27865475899365,5.681131080932,5.7053988281647,4.68309499239218,4.61362491165867,1.41768601471157,1.68406873258592
Adam10,4.73603480132252,4.72216140435955,15.0679885458307,13.0481364211686,20.2371751693324,23.4560065532632,23.4817446842172,45.9512600604581
Adam11,0.783044585696009,0.557285901611844,1.77177495006036,1.73005291747753,1.04128924315839,1.30329045488854,32.4079640786443,9.34352373207448
Adam12,0.173647151121121,0.24716628131423,0.125239095452068,0.0594046036130059,8.19749020988577,8.43340627342505,3.07501799123124,5.25167415593521
Adam15,8.57340400237988,8.90628318591545,4.58802507977636,3.9042920079125,15.3412894255775,20.6434820544175,32.6651573855917,24.7029770427165
Adam17,14.2885307847393,13.7094205026435,18.3294742721664,20.0158426291828,12.6476458837011,12.8887190911426,9.95900332280957,11.6220039356482
Adam19,23.9271322460108,25.4642161129558,42.7318339463924,35.5190117701975,20.4444935657613,27.9293537394398,21.892537409736,36.0418322629798
Adam1a,0.781240189618038,0.685697872548657,0.74974530784148,1.01375195262533,1.02835335784178,0.907959192532358,0.334391394629517,0.591224057022302
Adam22,1.7142253240677,1.49949369537001,0.610227525718732,0.633169571164839,2.52052179781163,3.50957858128243,2.08335408804762,2.5947328618526
Adam23,18.7300305860112,18.4910119266317,2.59432253284108,2.36894257613416,1.82502501488867,1.7703712359447,3.62936632994964,1.39712892213191
Adam33,0.144977855354041,0.229532908768869,0.071571858346584,0.1082113131479,1.25365642387402,0.0329044751911633,1.45104149152223,0.0564391720998134
Adam8,1.14909971624856,1.10979708018057,1.10652802493484,0.895916999669602,0.635475505204026,0.783922466376575,0.201910068079989,0.32900216780674
Adam9,8.13578041555989,7.62524698466326,9.82726447186148,9.32687391478124,10.7503639887254,10.1429531547427,21.6811263915392,30.6887124945804
Adamts1,1.65466878495414,1.79391399830513,3.24220664883563,2.54435829753996,13.0874720327122,10.5085424701232,42.2011831021506,55.2063639703508
Adamts10,3.53031570300834,3.19554142087244,17.0208209107113,20.2505139193571,13.9001905243575,13.4945285724419,30.1134047908424,17.2116847515846
Adamts12,0.0870087407417266,0.0777077342735833,0.255934187054115,0.211666821137335,3.5089269255429,6.57104202685926,2.24873521878313,4.56426257378227
Adamts13,0.422613883602672,0.499549720330179,0.843739078200378,0.827768461233508,1.40011369935456,1.72745221327902,0.98386824288821,0.700829433097763
Adamts14,13.5040348654014,14.5071274738119,1.18137182320189,1.28999441210556,0.43362463185387,0.905207268752838,1.60891069297717,3.24331431234834
Adamts15,0.424841625848272,0.376367272383308,1.39540395098226,1.17208151512067,0.9433742335139,1.20606432758923,2.62563527926117,2.28876721605166
Adamts17,0.227963189377395,0.249866003753141,3.15110865475489,1.88111909548089,1.5130204066362,0.776084984604979,5.36851232362433,3.23179555216762
Adamts19,0.271243352823429,0.33033838489303,1.24978844020244,1.21473445665139,0.709823228375274,0.738743457222565,3.77055055030116,3.1326135309555
Adamts2,0.710856820896297,0.629748184871506,1.20632815616507,0.980579690145003,7.1462094436993,2.25417168653021,11.7504929948669,10.1264226885212
Adamts20,0.0941733949162384,0.0946198188950246,0.878970391509065,0.703397324142718,0.584413041407062,0.293889603177151,0.0338826715230734,0.029405372311284
Adamts3,0.570671970465768,0.465982748967728,2.89976704435129,2.3278447433191,1.21760444858084,1.28904129614866,1.84790001952497,1.95500637376673
Adamts4,3.71540604288714,3.23572493650553,3.22532665405934,3.23290800026295,3.19642711115099,3.90474085884424,2.95608323466069,3.15803594416212
Adamts5,0.226125381499887,0.296044988642968,0.0069770197549113,0.0140649781814481,0.102913552746971,0.0962285367757366,0.665654014460577,1.47449426418713
Adamts6,0.123341117181756,0.110156274843895,0.661820159608731,0.771564517382294,0.801255517815702,1.06309621580814,2.89717985341413,1.75430234417147
Adamts7,2.64106721745105,2.84476768003523,3.17220811491173,2.91622106095463,3.59126358805016,4.63645222064959,4.87164178085525,2.32223676869024
Adamts8,1.01118504161958,1.18530826239463,0.134827541520012,0.0988359706763105,0.146896659020687,0.146511580408952,0.194900647922123,0.405950949549493
Adamts9,3.45302058413056,3.62866281261249,4.1895786957924,4.20166652664629,7.61474071327828,3.49734099226816,29.1918160366165,39.4957221432706
Adamtsl1,0.306159019809756,0.247502580772516,0.0143325140922183,0.0361161543670644,0.112311425339391,0.131784716861947,1.26486074098844,1.66141471633747
Adamtsl2,0.0,0.0154468862703302,0.970539762407443,0.97825583572982,0.144312609264509,0.187114595909882,28.874002189455,22.2811288637123
Adamtsl4,1.12478990220169,0.926216121150892,0.546364954325632,0.607191659668678,1.717720521314,2.35728442932927,7.18414846776221,3.2258147224938
Adamtsl5,0.92447500090891,1.06603046310015,0.0953218905767935,0.0320265757747837,0.0585846748708522,0.102254424168099,4.13034668809742,7.10334317467531
Adap1,24.4785074203444,25.0713201995376,0.212120013690793,0.142537619652924,0.412833920325333,0.411751707060743,0.468464302242994,0.278784572481363
Adap2,2.34711117792961,1.74684261767166,0.0354049894137767,0.0356864693745946,0.0326397711122985,0.130216833568035,0.0844467772884865,0.167515138229878
Adar,13.1333380431259,12.1279910857518,9.75769152891737,8.72409394322691,8.72681555438738,9.44951206327729,8.02591823446782,8.73634003963338
Adarb1,3.83814161217635,4.11009717938649,4.13987595199172,4.20678337871423,4.78816583824424,5.21751336859105,8.7346922576109,8.92270824288401
Adarb2,55.0814370687512,64.4998930710464,15.4372641224676,17.6145034002543,4.15530794140602,3.28158466224264,0.831685686883461,0.739981962587406
Adat1,8.14260252285574,8.57982215362156,7.912513248781,7.66519299469221,5.85217252457217,6.1434125397736,3.30347978217487,3.56978723598888
Adat2,10.8921609653465,10.5982011600327,8.67777996209064,9.37434183778623,10.5829908930286,9.62495529645438,15.5002553723758,9.29789719582405
Adat3,8.5008341344376,9.33197743245227,8.05449708494264,8.11853267883539,5.91078264678563,5.34260472451843,2.86736009914344,2.36996523523313
Adck1,3.7785650717274,4.17813359279739,4.75524086503168,4.71097370008131,3.91843648494094,3.21936930369763,5.56743917355766,6.83187075175967
Adck2,1.31805498643434,1.35583418364657,4.53740099989816,3.59114383295952,3.85898196953413,4.86249856893884,5.03015497019557,6.37496316902498
Adcy1,2.35061619390011,2.60076692720809,1.79993284820287,1.6152315060369,2.31970858596352,3.02291494999669,9.96256408929637,9.95367179152881
Adcy2,0.583529529850554,0.46373672816318,1.54412332718764,1.28572137287262,0.445624725905549,0.370380461662584,0.320260041153439,0.434116548162659
Adcy3,5.77615404641003,6.33434678074597,9.96952105501698,9.19330982750669,4.65053943018939,4.59438300111033,4.84703077506368,7.63539666525806
Adcy4,0.0471934095203473,0.0790285456210097,0.896979890439908,0.758807565095664,4.48901337047241,7.80572451135415,6.0872331059115,3.18297744522121
Adcy5,0.260819825174364,0.357349401420364,2.40620390834708,2.2225468112719,1.15736001377016,1.50950333669453,28.3504754366618,25.4283934610194
Adcy6,2.12906898617852,2.02803644027333,17.2769120432678,15.1156985830343,33.9055062230024,29.0448485177859,157.871897590783,95.1533528861289
Adcy7,0.829015982877569,0.978380885645505,0.553805627459034,0.603225361234162,0.741123902365034,0.574918634461715,0.447407830951654,0.471931339532879
Adcy8,0.0165303369326082,0.0332173962344311,1.43626638539523,1.35720480074366,0.289644771791534,0.0412693556674245,0.0,0.0176967437820411
Adcy9,1.17932357476771,1.2169388008472,0.173087045185106,0.225348219302048,0.95741108203483,1.01458263172345,3.09631002542708,2.58763525654055
Adcyap1r1,0.460164081540071,0.527118501088477,6.39207178130084,4.5173241533479,1.52746288988637,1.37361035745977,0.12957069975633,0.378400021748469
Add1,24.1810314858889,24.7836739008229,38.1118560844843,31.9913472506116,48.1320259797699,53.1287780671845,64.1458169070468,62.8719379685504
Add2,0.0725726861755853,0.0857843684016495,0.179663264750701,0.146041645118972,1.38382124300761,0.479603974188542,1.06440505908035,0.987164855177548
Add3,8.4374582549995,8.11634692245129,27.0452508983706,23.4194746625139,41.2657443679497,27.911946169247,30.7389276817536,22.6186910976797
Adgra2,3.4272748760875,3.65084091140915,7.03056967778643,5.25803288380185,65.173677431361,83.350250361433,80.944606010354,94.2330596121482
Adgra3,18.315894060013,19.3876889919806,58.5381031460518,50.1396011161258,27.6994299443482,25.2568133907554,12.4564814993552,12.8330695854753
Adgrb1,2.43657853389139,2.50609927294911,0.497090352487064,0.337064863950675,0.066656923870001,0.132964375452783,0.0862285826916323,0.0356353468341213
Adgrb2,4.03829034375287,4.27311961083322,7.868737964664,7.53732381059168,3.15769745630189,2.69544936848842,19.5042559845592,8.34636481565569
Adgrd1,1.66979935457161,1.59936755274996,0.0657080396209196,0.0441536250948887,0.0201920257471783,0.0604172815828448,0.0696553700456907,0.0690868812068218
Adgre5,16.2726227295017,17.3574187048675,0.469298413320823,0.788382453613662,4.48668922550735,6.29686255641038,12.7689342224259,8.89545893860908
Adgrf5,1.07034167651444,0.879450958625212,0.232496133795185,0.20179669209915,2.23863719467094,4.07955358549401,13.1087537788219,4.3441079272303
Adgrg1,2.75929996864308,3.11892781910494,5.95561584217835,5.67848014043028,15.6485064132907,9.02812280232078,4.60706998952435,2.2270394850048
Adgrg3,0.0170829302303964,0.0228852146055918,0.0,0.0,0.919362478282466,1.19417061727405,2.23109678737972,0.658379841886257
Adgrg5,1.72795656613463,2.01808639264544,0.76191035020016,1.01048389346148,0.221811550920599,0.331845132778966,0.749230574053961,0.316219474885479
Adgrg6,0.134452246262235,0.162965243806337,0.0260761420878407,0.0262834549997975,0.464764248892815,0.567444124049915,0.366264907838831,0.987013100395815
Adgrl1,28.7437575999686,29.0350374720484,34.4029175187247,32.2124691602591,29.5578520111407,29.5883084926108,28.5930104763534,34.2080110544104
Adgrl2,9.82709957231276,10.454489381752,29.1304086114462,24.5782007688539,26.3987631922231,34.9629078262218,17.1288073737783,23.5901191276018
Adgrl4,0.020286499708576,0.0,0.0137705231597178,0.0138800028229975,2.04389674356572,2.44371423886832,4.09467464241863,2.4758460006377
Adgrv1,0.741254928714146,0.77074911561732,0.102388342471184,0.141534664547751,0.0593318355887571,0.150630585933057,0.0441909589415105,0.0322960080413874
Adh4,0.603136809552151,0.510312376906398,0.0,0.0,0.0,0.0,0.0,0.0
Adh5,182.466939666575,176.41138898268,115.362635316458,134.421072460874,96.0633350775657,93.2228447991493,102.778268789311,92.6361858836861
Adi1,27.3261815570002,23.4168893764348,31.4270961763158,27.321795312093,14.3151215847861,14.5259015733455,16.7469807119882,19.8844469440376
Adipor1,44.4384189600864,45.8424698490401,40.3893198419468,39.0244893987495,32.9413955400686,31.9805160009056,97.7954501620434,67.6950876144412
Adipor2,19.0109640199059,19.0650755858902,25.1591627096567,22.9382926728363,18.4476830357291,19.4242198349788,28.3585794375552,26.3691865328112
Adk,41.2641330255637,36.7292453241989,28.7633072321438,33.6634012319085,34.7949825561691,21.9462061172537,36.8704349096432,55.6194740828925
Adm,0.627411665664157,0.640392002392342,0.770655375740477,0.735899030589739,2.84186104694541,1.34261588871834,35.7631294100076,50.4721669462478
