GENE,NCBI GeneID
Nupr1l,0
Nus1,52014
Nusap1,108907
Nutf2,68051
Nvl,67459
Nxf1,53319
Nxf2,83454
Nxf3,245610
Nxf7,170722
Nxn,18230
Nxnl2,75124
Nxpe3,385658
Nxpe4,244853
Nxph3,104079
Nxph4,104080
Nxt1,56488
Nxt2,237082
Nyap1,243300
Nynrin,277154
Oaf,102644
Oard1,106821
Oas1a,246730
Oas1b,23961
Oas1c,114643
Oas1d,100535
Oas1g,23960
Oas2,246728
Oas3,246727
Oasl2,23962
Oat,18242
Oaz1,18245
Oaz2,18247
Oaz3,53814
Obi1,72486
Obscn,380698
Obsl1,98733
Oc90,18256
Ocel1,77090
Ociad1,68095
Ociad2,433904
Ocln,18260
Ocrl,320634
Odc1,18263
Odf2,18286
Odf2l,52184
Odf3b,0
Odr4,226499
Ofd1,237222
Oga,76055
Ogdh,18293
Ogdhl,239017
Ogfod1,270086
Ogfod2,66627
Ogfr,72075
Ogfrl1,70155
Ogg1,18294
Ogt,108155
Oip5,70645
Oip5os1,66602
Oit3,18302
Ola1,67059
Olfm2,244723
Olfm4,380924
Olfml2a,241327
Olfml2b,320078
Olfml3,99543
Olfr1372-ps1,0
Olfr1494,0
Olfr224,0
Olfr613,0
Olfr856-ps1,0
Olfr90,0
Olfr985,0
Olfr986,0
Oma1,67013
Omp,18378
Onecut3,246086
Ooep,67968
Opa1,74143
Opa3,403187
Ophn1,94190
Oplah,75475
Opn3,13603
Opn4,30044
Oprd1,18386
Oprk1,18387
Oprl1,18389
Optc,269120
Optn,71648
Orai1,109305
Orai2,269717
Orai3,269999
Orc1,18392
Orc2,18393
Orc3,50793
Orc4,26428
Orc5,26429
Orc6,56452
Orm2,18406
Ormdl1,227102
Ormdl2,66844
Os9,216440
Osbp,76303
Osbp2,74309
Osbpl10,74486
Osbpl11,106326
Osbpl1a,64291
Osbpl2,228983
Osbpl3,71720
Osbpl5,79196
Osbpl6,99031
Osbpl7,71240
Osbpl8,237542
Osbpl9,100273
Oscp1,230751
Oser1,66680
Osgep,66246
Osgepl1,72085
Osgin1,71839
Osgin2,209212
Osm,18413
Osr1,23967
Ost4,67695
Ostc,66357
Ostf1,20409
Ostm1,14628
Otub1,107260
Otub2,68149
Otud1,71198
Otud3,73162
Otud4,73945
Otud5,54644
Otud6a,408193
Otud6b,72201
Otud7b,229603
Otulin,432940
Otulinl,223433
Otx1,18423
Otx2,18424
Ovca2,246257
Ovgp1,12659
Ovol1,18426
Ovol2,107586
Oxa1l,69089
Oxct1,67041
Oxct2a,64059
Oxct2b,353371
Oxld1,66431
Oxnad1,218885
Oxr1,170719
Oxsm,71147
Oxsr1,108737
P2rx1,18436
P2rx2,231602
P2rx3,228139
P2rx4,18438
P2rx5,94045
P2rx6,18440
P2rx7,18439
P2ry1,18441
P2ry2,18442
P3h1,56401
P3h2,210530
P3h3,14789
P3h4,66180
P4ha1,18451
P4ha2,18452
P4ha3,320452
P4htm,74443
Pa2g4,18813
Pabpc1,18458
Pabpc1l2a,245545
Pabpc1l2b,668382
Pabpc2,18459
Pabpc4,230721
Pabpc4l,241989
Pabpc6,67543
Pabpn1,54196
Pacc1,66950
Pacrg,69310
Pacrgl,66768
Pacs1,107975
Pacs2,217893
Pacsin1,23969
Pacsin2,23970
Pacsin3,80708
Padi2,18600
Padi3,18601
Padi4,18602
Paf1,54624
Pafah1b1,18472
Pafah1b2,18475
Pafah1b3,18476
Pafah2,100163
Pag1,94212
Pagr1a,67278
Paics,67054
Paip1,218693
Paip2,67869
Paip2b,232164
Pak1,18479
Pak1ip1,68083
Pak2,224105
Pak4,70584
Pak6,214230
Pakap,677884
Palb2,233826
Pald1,27355
Palld,72333
Palm,18483
Palm3,74337
Palmd,114301
Pam,18484
Pam16,66449
Pamr1,210622
Pan2,103135
Pan3,72587
Panct2,329217
Pank1,75735
Pank2,74450
Pank3,211347
Pank4,269614
Panx1,55991
Panx2,406218
Paox,212503
Papln,170721
Papola,18789
Papolb,56522
Papolg,216578
Pappa,18491
Papss1,23971
Papss2,23972
Paqr3,231474
Paqr4,76498
Paqr6,68957
Paqr7,71904
Paqr8,74229
Paqr9,75552
Pard3,93742
Pard3b,72823
Pard6a,56513
Pard6b,58220
Pard6g,93737
Parg,26430
Park7,57320
Parl,381038
Parm1,231440
Parn,74108
Parp1,11545
Parp10,671535
Parp11,101187
Parp12,243771
Parp14,547253
Parp16,214424
Parp2,11546
Parp3,235587
Parp4,328417
Parp6,67287
Parp8,52552
Parp9,80285
Parpbp,75317
Pars2,230577
Particl,78108
Parva,57342
Parvb,170736
Parvg,64099
Pask,269224
Patj,12695
Patl1,225929
Patl2,67578
Patz1,56218
Pawr,114774
Pax1,18503
Pax3,18505
Pax6,18508
Pax8,18510
Pax9,18511
Paxbp1,67367
Paxip1,55982
Paxx,227622
Pbdc1,67683
Pbk,52033
Pbld1,68371
Pbrm1,66923
Pbx1,18514
Pbx2,18515
Pbx3,18516
Pbx4,80720
Pbxip1,229534
Pcbd1,13180
Pcbd2,72562
Pcbp1,23983
Pcbp2,18521
Pcbp3,59093
Pcbp4,59092
Pcca,110821
Pccb,66904
Pcdh1,75599
Pcdh12,53601
Pcdh17,219228
Pcdh18,73173
Pcdh19,279653
Pcdh7,54216
Pcdh8,18530
Pcdhac2,353237
Pcdhb11,93882
Pcdhb14,93885
Pcdhb16,93887
Pcdhb17,93888
Pcdhb18,93889
Pcdhb19,93890
Pcdhb2,93873
Pcdhb20,93891
Pcdhb21,93892
Pcdhb22,93893
Pcdhb3,93874
Pcdhb5,93876
Pcdhb8,93879
Pcdhga1,93709
Pcdhga10,93722
Pcdhga11,93723
Pcdhga12,93724
Pcdhga2,93710
Pcdhga3,93711
Pcdhga4,93712
Pcdhga5,93713
Pcdhga6,93714
Pcdhga7,93715
Pcdhga9,93717
Pcdhgb1,93699
Pcdhgb2,93700
Pcdhgb4,93701
Pcdhgb5,93702
Pcdhgb6,93703
Pcdhgb7,93704
Pcdhgb8,93705
Pcdhgc3,93706
Pcdhgc4,93707
Pcdhgc5,93708
Pced1a,319513
Pced1b,239647
Pcf11,74737
Pcgf1,69837
Pcgf2,22658
Pcgf3,69587
Pcgf5,76073
Pcgf6,71041
Pcid2,234069
Pcif1,228866
Pck2,74551
Pcm1,18536
Pcmt1,18537
Pcmtd1,319263
Pcmtd2,245867
Pcna,18538
Pcnp,76302
Pcnt,18541
Pcnx,0
Pcnx2,270109
Pcnx3,104401
Pcnx4,67708
Pcolce,18542
Pcolce2,76477
Pcp4,18546
Pcp4l1,66425
Pcsk1n,30052
Pcsk4,18551
Pcsk5,18552
Pcsk6,18553
Pcsk7,18554
Pcsk9,100102
Pctp,18559
Pcx,18563
Pcyox1,66881
Pcyox1l,240334
Pcyt1a,13026
Pcyt1b,236899
Pdap1,231887
Pdcd10,56426
Pdcd11,18572
Pdcd2,18567
Pdcd2l,68079
Pdcd4,18569
Pdcd5,56330
Pdcd6,18570
Pdcd6ip,18571
Pdcd7,50996
Pdcl2,79455
Pdcl3,68833
Pde10a,23984
Pde12,211948
Pde1b,18574
Pde2a,207728
Pde3a,54611
Pde3b,18576
Pde4a,18577
Pde4b,18578
Pde4c,110385
Pde4d,238871
Pde4dip,83679
Pde5a,242202
Pde6d,18582
Pde6g,18588
Pde7a,18583
Pde8a,18584
Pde8b,218461
Pde9a,18585
Pdf,68023
Pdgfa,18590
Pdgfb,18591
Pdgfc,54635
Pdgfd,71785
Pdgfra,18595
Pdgfrb,18596
Pdgfrl,68797
Pdha1,18597
Pdhb,68263
Pdhx,27402
Pdia3,14827
Pdia4,12304
Pdia5,72599
Pdia6,71853
Pdik1l,230809
Pdk1,228026
Pdk2,18604
Pdk3,236900
Pdk4,27273
Pdlim1,54132
Pdlim2,213019
Pdlim3,53318
Pdlim4,30794
Pdlim5,56376
Pdlim7,67399
Pdp1,381511
Pdp2,382051
Pdpk1,18607
Pdpn,14726
Pdpr,319518
Pdrg1,68559
Pds5a,71521
Pds5b,100710
Pdss1,56075
Pdss2,71365
Pdxk,216134
Pdxp,57028
Pdzd11,72621
Pdzd2,68070
Pdzd4,245469
Pdzd8,107368
Pdzk1,59020
Pdzk1ip1,67182
Pdzrn3,55983
Pdzrn4,239618
Pea15a,18611
Peak1,244895
Pear1,73182
Pebp1,23980
Pecam1,18613
Pecr,111175
Pef1,67898
Peg10,170676
Peg12,27412
Peg3,18616
Peg3os,100169889
Peli1,67245
Peli2,93834
Peli3,240518
Pelo,105083
Pelp1,75273
Pemt,18618
Penk,18619
Pepd,18624
Per1,18626
Per2,18627
Per3,18628
Percc1,102643076
Perm1,74183
Perp,64058
Pes1,64934
Pet100,100503890
Pex1,71382
Pex10,668173
Pex11a,18631
Pex11b,18632
Pex11g,69129
Pex12,103737
Pex13,72129
Pex14,56273
Pex16,18633
Pex19,19298
Pex2,19302
Pex26,74043
Pex3,56535
Pex5,19305
Pex6,224824
Pex7,18634
Pf4,56744
Pfas,237823
Pfdn2,18637
Pfdn4,109054
Pfdn5,56612
Pfdn6,14976
Pfkfb1,18639
Pfkfb2,18640
Pfkfb3,170768
Pfkfb4,270198
Pfkm,18642
Pfkp,56421
Pfn1,18643
Pfn2,18645
Pga5,58803
Pgam1,18648
Pgam2,56012
Pgam5,72542
Pgap1,241062
Pgap2,233575
Pgap3,320655
Pgap4,67063
Pgap6,60455
Pgbd1,319207
Pgbd5,209966
Pgc,109820
Pgd,110208
Pgf,18654
Pgghg,212974
Pggt1b,225467
Pgk1,18655
Pgls,66171
Pglyrp1,21946
Pgm1,72157
Pgm2,66681
Pgm2l1,70974
Pgm3,109785
Pgm5,226041
Pgp,67078
Pgpep1,66522
Pgpep1l,78444
Pgr,18667
Pgrmc1,53328
Pgrmc2,70804
Pgs1,74451
Phactr1,218194
Phactr2,215789
Phactr4,100169
Phax,56698
Phb,0
Phb2,12034
Phc1,13619
Phc2,54383
Phc3,241915
Pheta1,231717
Phf1,21652
Phf11a,219131
Phf11b,236451
Phf11d,219132
Phf12,268448
Phf13,230936
Phf14,75725
Phf2,18676
Phf20l1,239510
Phf21a,192285
Phf21b,271305
Phf23,78246
Phf24,230085
Phf3,213109
Phf5a,68479
Phf6,70998
Phf7,71838
Phf8,320595
Phgdh,236539
Phip,83946
Phka1,18679
Phka2,110094
Phkb,102093
Phkg1,18682
Phkg2,68961
Phlda1,21664
Phlda2,22113
Phlda3,27280
Phldb1,102693
Phldb2,208177
Phldb3,232970
Phlpp1,98432
Phlpp2,244650
Phospho1,237928
Phospho2,73373
Phox2a,11859
Phpt1,75454
Phrf1,101471
Phtf1,18685
Phtf2,68770
Phyh,16922
Phyhd1,227696
Phyhip,105653
Phyhipl,70911
Phykpl,72947
Pi15,94227
Pi16,74116
Pi4k2a,84095
Pi4k2b,67073
Pi4ka,224020
Pi4kb,107650
Pianp,319352
Pias1,56469
Pias2,17344
Pias3,229615
Pibf1,52023
Picalm,233489
Pick1,18693
Pid1,98496
Pidd1,57913
Piezo1,234839
Piezo2,667742
Pif1,208084
Pifo,0
Piga,18700
Pigb,55981
Pigbos1,66364
Pigc,67292
Pigf,18701
Pigg,433931
Pigh,110417
Pigk,329777
Pigl,327942
Pigm,67556
Pign,27392
Pigo,56703
Pigp,56176
Pigq,14755
Pigs,276846
Pigt,78928
Pigu,228812
Pigv,230801
Pigw,70325
Pigx,72084
Pih1d1,68845
Pih1d2,72614
Pik3c2b,240752
Pik3c3,225326
Pik3ca,18706
Pik3cb,74769
Pik3cd,18707
Pik3ip1,216505
Pik3r1,18708
Pik3r2,18709
Pik3r3,18710
Pik3r4,75669
Pik3r5,320207
Pik3r6,104709
Pikfyve,18711
Pim1,18712
Pim2,18715
Pim3,223775
Pimreg,109212
Pin1,23988
Pin1rt1,241593
Pin4,69713
Pink1,68943
Pinx1,72400
Pip4k2a,18718
Pip4k2b,108083
Pip4k2c,117150
Pip4p1,219024
Pip4p2,72519
Pip5k1a,18720
Pip5k1b,18719
Pip5k1c,18717
Pip5kl1,227733
Pipox,19193
Pir,69656
Pirt,193003
Pisd,320951
Pithd1,66193
Pitpna,18738
Pitpnb,56305
Pitpnc1,71795
Pitpnm1,18739
Pitpnm2,19679
Pitrm1,69617
Pitx1,18740
Pitx2,18741
Piwil2,57746
Piwil4,330890
Pja1,18744
Pja2,224938
Pkd1,18763
Pkd1l3,244646
Pkd2,18764
Pkdcc,106522
Pkia,18767
Pkib,18768
Pkig,18769
Pklr,18770
Pkm,18746
Pkmyt1,268930
Pkn1,320795
Pkn2,109333
Pkn3,263803
Pknox1,18771
Pknox2,208076
Pkp2,67451
Pkp3,56460
Pkp4,227937
Pla1a,85031
Pla2g10,26565
Pla2g10os,76684
Pla2g12a,66350
Pla2g12b,69836
Pla2g15,192654
Pla2g1b,18778
Pla2g2c,18781
Pla2g3,237625
Pla2g4a,18783
Pla2g4c,232889
Pla2g4e,329502
Pla2g4f,271844
Pla2g5,18784
Pla2g6,53357
Pla2g7,27226
Pla2r1,18779
Plaa,18786
Plaat3,225845
Plac1,56096
Plac8,231507
Plag1,56711
Plagl1,22634
Plagl2,54711
Plat,18791
Platr10,69193
Platr14,74959
Platr20,71297
Platr21,78526
Platr22,100503474
Platr26,381371
Platr3,102642414
Platr4,78706
Platr5,78650
Platr7,442847
Plau,18792
Plaur,18793
Plbd1,66857
Plbd2,71772
Plcb1,18795
Plcb2,18796
Plcb3,18797
Plcb4,18798
Plcd1,18799
Plcd3,72469
Plce1,74055
Plcg1,18803
Plcg2,234779
Plch1,269437
Plch2,269615
Plcl1,227120
Plcl2,224860
Plcxd1,403178
Plcxd2,433022
Plcxd3,239318
Pld1,18805
Pld2,18806
Pld3,18807
Pld4,104759
Pld5,319455
Pld6,194908
Pldi,73616
Plec,18810
Plek,56193
Plek2,27260
Plekha1,101476
Plekha2,83436
Plekha3,83435
Plekha4,69217
Plekha5,109135
Plekha6,240753
Plekha7,233765
Plekha8,231999
Plekhb1,27276
Plekhb2,226971
Plekhd1,217682
Plekhf1,72287
Plekhf2,71801
Plekhg1,213783
Plekhg2,101497
Plekhg3,263406
Plekhg4,102075
Plekhg5,269608
Plekhg6,213522
Plekhh1,211945
Plekhh2,213556
Plekhh3,217198
Plekhj1,78670
Plekhm1,353047
Plekhm2,69582
Plekhm3,241075
Plekhn1,231002
Plekho1,67220
Plekho2,102595
Plet1,76509
Plgrkt,67759
Plin2,11520
Plin3,66905
Plin5,66968
Plk1,18817
Plk2,20620
Plk3,12795
Plk4,20873
Plk5,216166
Pllp,67801
Pln,18821
Plod1,18822
Plod2,26432
Plod3,26433
Plp1,18823
Plp2,18824
Plpbp,114863
Plpp1,19012
Plpp2,50784
Plpp3,67916
Plpp5,71910
Plpp6,74411
Plpp7,227721
Plppr2,235044
Plppr3,216152
Plppr5,75769
Plrg1,53317
Pls1,102502
Pls3,102866
Plscr1,22038
Plscr2,18828
Plscr3,70310
Pltp,18830
Plvap,84094
Plxdc1,72324
Plxdc2,67448
Plxna1,18844
Plxna2,18845
Plxna3,18846
Plxna4,243743
Plxnb1,235611
Plxnb2,140570
Plxnc1,54712
Plxnd1,67784
Pm20d1,212933
Pm20d2,242377
Pmaip1,58801
Pmel,20431
Pmepa1,65112
Pmf1,67037
Pml,18854
Pmm1,29858
Pmm2,54128
Pmp22,18858
Pmpca,66865
Pmpcb,73078
Pms1,227099
Pms2,18861
Pmvk,68603
Pnck,93843
Pnisr,66625
Pnkd,56695
Pnkp,59047
Pnldc1,240023
Pnma1,70481
Pnma2,239157
Pnma3,245468
Pnma5,385377
Pnmal2,0
Pnmt,18948
Pnn,18949
Pno1,66249
Pnoc,18155
Pnp,18950
Pnp2,667034
Pnpla2,66853
Pnpla3,116939
Pnpla6,50767
Pnpla7,241274
Pnpla8,67452
Pnpo,103711
Pnrc1,108767
Pnrc2,52830
Poc1a,70235
Poc1b,382406
Poc5,67463
Podn,242608
Podxl,27205
Podxl2,319655
Pofut1,140484
Pofut2,80294
Pogk,71592
Poglut1,224143
Poglut2,72050
Poglut3,68304
Pogz,229584
Pola1,18968
Pola2,18969
Polb,18970
Pold1,18971
Pold2,18972
Pold3,67967
Pold4,69745
Poldip2,67811
Poldip3,73826
Pole,18973
Pole2,18974
Pole3,59001
Pole4,66979
Polg,18975
Polg2,50776
Polh,80905
Poli,26447
Polk,27015
Poll,56626
Polm,54125
Polq,77782
Polr1a,20019
Polr1b,20017
Polr1c,20016
Polr1d,20018
Polr1e,64424
Polr2a,20020
Polr2b,231329
Polr2c,20021
Polr2d,69241
Polr2e,66420
Polr2f,69833
Polr2g,67710
Polr2h,245841
Polr2i,69920
Polr2j,20022
Polr2k,17749
Polr2l,66491
Polr2m,28015
Polr3a,218832
Polr3b,70428
Polr3c,74414
Polr3d,67065
Polr3e,26939
Polr3f,70408
Polr3g,67486
Polr3gl,69870
Polr3h,78929
Polr3k,67005
Polrmt,216151
Pom121,107939
Pomc,18976
Pomgnt1,68273
Pomgnt2,215494
Pomk,74653
Pomp,66537
Pomt1,99011
Pomt2,217734
Pon2,330260
Pon3,269823
Pop4,66161
Pop5,117109
Pop7,74097
Popdc2,64082
Popdc3,78977
Por,18984
Porcn,53627
Postn,50706
Pot1a,101185
Pot1b,72836
Pou1f1,18736
Pou2f1,18986
Pou2f2,18987
Pou2f3,18988
Pou3f1,18991
Pou3f4,18994
Pou4f1,18996
Pou4f2,18997
Pou5f1,18999
Pou5f1-rs1,100846986
Pou5f1-rs4,435755
Ppa1,67895
Ppa2,74776
Ppan,235036
Ppara,19013
Ppard,19015
Pparg,19016
Ppargc1a,19017
Ppargc1b,170826
Ppat,231327
Ppcdc,66812
Ppcs,106564
Ppef2,19023
Ppfia1,233977
Ppfia3,76787
Ppfia4,68507
Ppfibp1,67533
Ppfibp2,19024
Pphln1,223828
Ppia,268373
Ppib,19035
Ppic,19038
Ppid,67738
Ppie,56031
Ppif,105675
Ppifos,68173
Ppig,228005
Ppih,66101
Ppil1,68816
Ppil2,66053
Ppil3,70225
Ppil4,67418
Ppil6,73075
Ppip5k1,327655
Ppip5k2,227399
Ppl,19041
Ppm1a,19042
Ppm1b,19043
Ppm1d,53892
Ppm1e,320472
Ppm1f,68606
Ppm1g,14208
Ppm1h,319468
Ppm1j,71887
Ppm1k,243382
Ppm1l,242083
Ppm1m,67905
Ppm1n,232941
Ppme1,72590
Ppox,19044
Ppp1ca,19045
Ppp1cb,19046
Ppp1cc,19047
Ppp1ccb,434233
Ppp1r10,52040
Ppp1r11,76497
Ppp1r12a,17931
Ppp1r12b,329251
Ppp1r12c,232807
Ppp1r13b,21981
Ppp1r13l,333654
Ppp1r14a,68458
Ppp1r14b,18938
Ppp1r14c,76142
Ppp1r14d,72112
Ppp1r15a,17872
Ppp1r15b,108954
Ppp1r16a,73062
Ppp1r16b,228852
Ppp1r17,19051
Ppp1r18,76448
Ppp1r1a,58200
Ppp1r1b,19049
Ppp1r2,66849
Ppp1r2-ps3,546723
Ppp1r21,73825
Ppp1r26,241289
Ppp1r35,69871
Ppp1r36,210762
Ppp1r37,232947
Ppp1r3b,244416
Ppp1r3c,53412
Ppp1r3d,228966
Ppp1r3e,105651
Ppp1r3f,54646
Ppp1r3g,76487
Ppp1r7,66385
Ppp1r8,100336
Ppp1r9a,243725
Ppp1r9b,217124
Ppp2ca,19052
Ppp2cb,19053
Ppp2r1a,51792
Ppp2r1b,73699
Ppp2r2a,71978
Ppp2r2c,269643
Ppp2r2d,52432
Ppp2r3a,235542
Ppp2r3c,59032
Ppp2r3d,19054
Ppp2r5a,226849
Ppp2r5b,225849
Ppp2r5c,26931
Ppp2r5d,21770
Ppp2r5e,26932
Ppp3ca,19055
Ppp3cb,19056
Ppp3cc,19057
Ppp3r1,19058
Ppp4c,56420
Ppp4r1,70351
Ppp4r1l-ps,100043911
Ppp4r2,232314
Ppp4r3a,68734
Ppp4r3b,104570
Ppp4r4,74521
Ppp5c,19060
Ppp6r1,243819
Ppp6r2,71474
Ppp6r3,52036
Pprc1,226169
Ppt1,19063
Ppt2,54397
Pptc7,320717
Ppwd1,238831
Ppy,19064
Pqbp1,54633
Pqlc3,0
Pradc1,73327
Praf2,54637
Prag1,244418
Pram1,378460
Pramel1,83491
Pramel12,242736
Pramel13,77632
Pramel16,329984
Pramel17,545662
Pramel19,332923
Pramel21,279185
Pramel24,277666
Pramel30,626995
Pramel31,433779
Pramel39,0
Pramel44,108169097
Pramel6,347711
Pramel7,347712
Prap1,22264
Prc1,233406
Prcc,94315
Prcd,100038570
Prcp,72461
Prdm1,12142
Prdm10,382066
Prdm11,100042784
Prdm14,383491
Prdm15,114604
Prdm16,70673
Prdm2,110593
Prdm4,72843
Prdm5,70779
Prdm6,225518
Prdm9,213389
Prdx1,18477
Prdx2,21672
Prdx3,11757
Prdx4,53381
Prdx5,54683
Prdx6,11758
Preb,50907
Prelid1,66494
Prelid2,77619
Prelid3a,225655
Prelid3b,66390
Prep,19072
Prepl,213760
Prex1,277360
Prex2,109294
Prickle1,106042
Prickle2,243548
Prickle3,54630
Prim1,19075
Prim2,19076
Prima1,170952
Primpol,408022
Prkaa1,105787
Prkaa2,108079
Prkab1,19079
Prkab2,108097
Prkaca,18747
Prkacb,18749
Prkag1,19082
Prkag2,108099
Prkag2os1,71161
Prkag3,241113
Prkar1a,19084
Prkar1b,19085
Prkar2a,19087
Prkar2b,19088
Prkca,18750
Prkcb,18751
Prkcd,18753
Prkce,18754
Prkcg,18752
Prkch,18755
Prkci,18759
Prkcsh,19089
Prkcz,18762
Prkd1,18760
Prkd2,101540
Prkd3,75292
Prkdc,19090
Prkg1,19091
Prkn,50873
Prkra,23992
Prkrip1,66801
Prkx,19108
Prmt1,15469
Prmt2,15468
Prmt3,71974
Prmt5,27374
Prmt6,99890
Prmt7,214572
Prmt8,381813
Prmt9,102182
Prob1,381148
Proc,19123
Proca1,216974
Procr,19124
Prodh,19125
Prokr1,58182
Prom1,19126
Prom2,192212
Prorp,66132
Prorsd1,67939
Pros1,19128
Proser1,212127
Proser2,227545
Proser3,333193
Prox1,19130
Prox1os,102632463
Prox2,73422
Prpf18,67229
Prpf19,28000
Prpf3,70767
Prpf31,68988
Prpf38a,230596
Prpf38b,66921
Prpf39,328110
Prpf4,70052
Prpf40a,56194
Prpf40b,54614
Prpf4b,19134
Prpf6,68879
Prpf8,192159
Prph,19132
Prps1,19139
Prps1l3,328099
Prps2,110639
Prpsap1,67763
Prpsap2,212627
Prr11,270906
Prr12,233210
Prr13,66151
Prr14,233895
Prr14l,215476
Prr15,78004
Prr15l,217138
Prr19,623131
Prr22,100504446
Prr23a1,623166
Prr23a2,623186
Prr23a3,71979
Prr3,75210
Prr33,677289
Prr36,73072
Prr5,109270
Prr5l,72446
Prr7,432763
Prrc1,73137
Prrc2a,53761
Prrc2b,227723
Prrc2c,226562
Prrg1,546336
Prrg2,65116
Prrg3,208748
Prrg4,228413
Prrt1,260297
Prrt2,69017
Prrt3,210673
Prrt4,101359
Prrx1,18933
Prrx2,20204
Prss12,19142
Prss16,54373
Prss22,70835
Prss23,76453
Prss27,213171
Prss3,22073
Prss35,244954
Prss36,77613
Prss41,71003
Prss42,235628
Prss44,73336
Prss50,235631
Prss53,330657
Prss8,76560
Prtg,235472
Prtn3,19152
Prune1,229589
Prune2,353211
Prx,19153
Prxl2a,70564
Prxl2b,66469
Prxl2c,66129
Psap,19156
Psat1,107272
Psca,72373
Psd,73728
Psd3,234353
Psd4,215632
Psen1,19164
Psen2,19165
Psenen,66340
Psg16,26436
Psg28,114871
Psip1,101739
Pskh1,244631
Psma1,26440
Psma2,19166
Psma3,19167
Psma4,26441
Psma5,26442
Psma6,26443
Psma8,73677
Psmb1,19170
Psmb10,19171
Psmb11,73902
Psmb2,26445
Psmb3,26446
Psmb4,19172
Psmb5,19173
Psmb6,19175
Psmb7,19177
Psmb8,16913
Psmb9,16912
Psmc1,19179
Psmc2,19181
Psmc3,19182
Psmc3ip,19183
Psmc4,23996
Psmc6,67089
Psmd1,70247
Psmd10,53380
Psmd11,69077
Psmd12,66997
Psmd13,23997
Psmd14,59029
Psmd2,21762
Psmd3,22123
Psmd4,19185
Psmd5,66998
Psmd6,66413
Psmd7,17463
Psmd8,57296
Psmd9,67151
Psme1,19186
Psme2,19188
Psme3,19192
Psme3ip1,102122
Psme4,103554
Psmf1,228769
Psmg2,107047
Psmg3,66506
Psmg4,69666
Psors1c2,57390
Pspc1,66645
Psph,100678
Pspn,19197
Psrc1,56742
Pstk,214580
Pstpip1,19200
Pstpip2,19201
Ptar1,72351
Ptbp1,19205
Ptbp2,56195
Ptbp3,230257
Ptcd1,71799
Ptcd2,68927
Ptcd3,69956
Ptch1,19206
Ptch2,19207
Ptcra,19208
Ptdss1,19210
Ptdss2,27388
Pten,19211
Pter,19212
Ptgdr2,14764
Ptgds,19215
Ptger1,19216
Ptges,64292
Ptges3,56351
Ptges3l,73635
Ptgfrn,19221
Ptgis,19223
Ptgr1,67103
Ptgr2,77219
Ptgs1,19224
Ptgs2,19225
Pth1r,19228
Ptk2,14083
Ptk2b,19229
Ptk7,71461
Ptma,19231
Ptma-ps2,115489981
Ptms,69202
Ptn,19242
Ptov1,84113
Ptp4a1,19243
Ptp4a2,19244
Ptp4a3,19245
Ptpa,110854
Ptpdc1,218232
Ptpmt1,66461
Ptpn1,19246
Ptpn11,19247
Ptpn12,19248
Ptpn13,19249
Ptpn14,19250
Ptpn18,19253
Ptpn2,19255
Ptpn21,24000
Ptpn23,104831
Ptpn3,545622
Ptpn4,19258
Ptpn6,15170
Ptpn7,320139
Ptpra,19262
Ptprb,19263
Ptprcap,19265
Ptprd,19266
Ptpre,19267
Ptprf,19268
Ptprg,19270
Ptprj,19271
Ptprk,19272
Ptprm,19274
Ptprn,19275
Ptprr,19279
Ptprs,19280
Ptprt,19281
Ptpru,19273
Ptprv,13924
Ptprz1,19283
Ptrh1,329384
Ptrh2,217057
Pts,19286
Pttg1,30939
Pttg1ip,108705
Ptx3,19288
Puf60,67959
Pum1,80912
Pum2,80913
Pum3,52874
Pura,19290
Purb,19291
Purg,75029
Pus1,56361
Pus10,74467
Pus3,67049
Pus7,78697
Pus7l,78895
Pusl1,433813
Pvalb,19293
Pvr,52118
Pvt1,19296
Pwp2,110816
Pwwp2b,101631
Pwwp3a,68114
Pwwp3b,245631
Pxdc1,66895
Pxdn,69675
Pxk,218699
Pxmp2,19301
Pxmp4,59038
Pxn,19303
Pxylp1,235534
Pycard,66824
Pycr2,69051
Pycrl,0
Pygb,110078
Pygl,110095
Pygm,19309
Pygo1,72135
Pygo2,68911
Pym1,78428
Pyroxd1,232491
Pyroxd2,74580
Pyurf,66459
Pyy,217212
Qars,0
Qdpr,110391
Qk,0
Qpct,70536
Qpctl,67369
Qprt,67375
Qrich1,69232
Qrsl1,76563
Qser1,99003
Qsox1,104009
Qsox2,227638
Qtrt1,60507
Qtrt2,106248
R3hcc1,71843
R3hcc1l,52013
R3hdm1,226412
R3hdm2,71750
R3hdm4,109284
R3hdml,100043899
R74862,97423
Rab10,19325
Rab10os,74173
Rab11a,53869
Rab11b,19326
Rab11fip1,75767
Rab11fip2,74998
Rab11fip3,215445
Rab11fip4,268451
Rab11fip5,52055
Rab12,19328
Rab13,68328
Rab14,68365
Rab15,104886
Rab18,19330
Rab19,19331
Rab1a,19324
Rab1b,76308
Rab20,19332
Rab21,216344
Rab22a,19334
Rab23,19335
Rab24,19336
Rab25,53868
Rab26,328778
Rab26os,75614
Rab27a,11891
Rab27b,80718
Rab28,100972
Rab29,226422
Rab2a,59021
Rab2b,76338
Rab30,75985
Rab31,106572
Rab32,67844
Rab33a,19337
Rab33b,19338
Rab34,19376
Rab35,77407
Rab36,76877
Rab37,58222
Rab38,72433
Rab39,270160
Rab39b,67790
